target_participant_id,target_datetime,source_participant_id,source_datetime,weight,interaction_category
Mason U,2023-05-03 17:53:05.607,Mindy L,2023-05-03 18:51:19.843,0.9696170754929956,response
Mason U,2023-05-03 17:53:05.607,Owen X,2023-05-03 18:51:37.606,0.969465005859507,response
Mason U,2023-05-03 17:53:05.607,Robert,2023-05-03 18:51:50.144,0.9693576819833748,response
Mason U,2023-05-03 17:53:05.607,Owen X,2023-05-03 18:52:12.754,0.9691641729454792,response
Mason U,2023-05-03 17:53:05.607,Mindy L,2023-05-03 18:52:43.140,0.9689041733869715,response
Mason U,2023-05-03 17:53:05.607,Mary I,2023-05-03 18:54:26.412,0.968021041833928,response
Mason U,2023-05-03 17:53:05.607,Owen X,2023-05-03 18:54:26.635,0.9680191357183972,response
Mason U,2023-05-03 17:53:05.607,Owen X,2023-05-03 18:58:29.262,0.965947478364279,response
Mason U,2023-05-03 17:53:05.607,Mary I,2023-05-03 19:23:46.795,0.9530903149256341,response
Mason U,2023-05-03 17:53:05.607,Steve W,2023-05-03 19:27:31.029,0.9512050793331754,response
Mason U,2023-05-03 17:53:05.607,Jayson,2023-05-03 19:28:05.847,0.9509126834794318,response
Mason U,2023-05-03 17:53:05.607,Owen X,2023-05-03 19:32:40.498,0.9486093580610704,response
Mason U,2023-05-03 17:53:05.607,Robert,2023-05-04 00:12:20.318,0.8179747862347659,response
Owen X,2023-05-03 18:50:36.710,Mindy L,2023-05-03 18:51:19.843,0.9996192087579675,response
Owen X,2023-05-03 18:50:36.710,Robert,2023-05-03 18:51:50.144,0.9993517890297079,response
Owen X,2023-05-03 18:50:36.710,Mindy L,2023-05-03 18:52:43.140,0.99888424785726,response
Owen X,2023-05-03 18:50:36.710,Mary I,2023-05-03 18:54:26.412,0.997973790227547,response
Owen X,2023-05-03 18:50:36.710,Mary I,2023-05-03 19:23:46.795,0.9825810730451877,response
Owen X,2023-05-03 18:50:36.710,Steve W,2023-05-03 19:27:31.029,0.9806375040230583,response
Owen X,2023-05-03 18:50:36.710,Jayson,2023-05-03 19:28:05.847,0.980336060783917,response
Owen X,2023-05-03 18:50:36.710,Robert,2023-05-04 00:12:20.318,0.8432847659827243,response
Owen X,2023-05-03 18:50:36.710,Mindy L,2023-05-04 00:17:12.604,0.841111154374059,response
Owen X,2023-05-03 18:50:36.710,Jayson,2023-05-04 00:27:54.844,0.836354737879311,response
Owen X,2023-05-03 18:50:36.710,Mary I,2023-05-04 00:28:18.950,0.836176734010993,response
Owen X,2023-05-03 18:50:36.710,Mindy L,2023-05-04 11:44:19.550,0.5844612531625791,response
Owen X,2023-05-03 18:50:36.710,Mason U,2023-05-04 11:46:53.827,0.5836656049001031,response
Owen X,2023-05-03 18:50:36.710,Steve W,2023-05-04 12:00:57.324,0.5793345737506447,response
Owen X,2023-05-03 18:50:36.710,Kyle E,2023-05-04 12:03:22.422,0.5785927979207345,response
Owen X,2023-05-03 18:50:47.028,Mindy L,2023-05-03 18:51:19.843,0.9997102860034164,response
Owen X,2023-05-03 18:50:47.028,Robert,2023-05-03 18:51:50.144,0.9994428419100265,response
Owen X,2023-05-03 18:50:47.028,Mindy L,2023-05-03 18:52:43.140,0.9989752581389953,response
Owen X,2023-05-03 18:50:47.028,Mary I,2023-05-03 18:54:26.412,0.9980647175557213,response
Owen X,2023-05-03 18:50:47.028,Mary I,2023-05-03 19:23:46.795,0.9826705979130365,response
Owen X,2023-05-03 18:50:47.028,Steve W,2023-05-03 19:27:31.029,0.9807268518085628,response
Owen X,2023-05-03 18:50:47.028,Jayson,2023-05-03 19:28:05.847,0.9804253811043432,response
Owen X,2023-05-03 18:50:47.028,Robert,2023-05-04 00:12:20.318,0.843361599293791,response
Owen X,2023-05-03 18:50:47.028,Mindy L,2023-05-04 00:17:12.604,0.841187789643155,response
Owen X,2023-05-03 18:50:47.028,Jayson,2023-05-04 00:27:54.844,0.8364309397820724,response
Owen X,2023-05-03 18:50:47.028,Mary I,2023-05-04 00:28:18.950,0.8362529196954767,response
Owen X,2023-05-03 18:50:47.028,Mindy L,2023-05-04 11:44:19.550,0.5845145045612551,response
Owen X,2023-05-03 18:50:47.028,Mason U,2023-05-04 11:46:53.827,0.5837187838057222,response
Owen X,2023-05-03 18:50:47.028,Steve W,2023-05-04 12:00:57.324,0.5793873580476132,response
Owen X,2023-05-03 18:50:47.028,Kyle E,2023-05-04 12:03:22.422,0.578645514633068,response
Mindy L,2023-05-03 18:51:19.843,Owen X,2023-05-03 18:51:37.606,0.9998431652687105,response
Mindy L,2023-05-03 18:51:19.843,Robert,2023-05-03 18:51:50.144,0.9997324784018589,response
Mindy L,2023-05-03 18:51:19.843,Owen X,2023-05-03 18:52:12.754,0.9995329057635601,response
Mindy L,2023-05-03 18:51:19.843,Mary I,2023-05-03 18:54:26.412,0.9983539546699338,response
Mindy L,2023-05-03 18:51:19.843,Owen X,2023-05-03 18:54:26.635,0.9983519888263251,response
Mindy L,2023-05-03 18:51:19.843,Owen X,2023-05-03 18:58:29.262,0.9962154161457493,response
Mindy L,2023-05-03 18:51:19.843,Mary I,2023-05-03 19:23:46.795,0.9829553738428558,response
Mindy L,2023-05-03 18:51:19.843,Steve W,2023-05-03 19:27:31.029,0.9810110644447358,response
Mindy L,2023-05-03 18:51:19.843,Jayson,2023-05-03 19:28:05.847,0.9807095063749226,response
Mindy L,2023-05-03 18:51:19.843,Owen X,2023-05-03 19:32:40.498,0.9783340063176548,response
Mindy L,2023-05-03 18:51:19.843,Robert,2023-05-04 00:12:20.318,0.8436060037606824,response
Mindy L,2023-05-03 18:51:19.843,Jayson,2023-05-04 00:27:54.844,0.8366733357580098,response
Mindy L,2023-05-03 18:51:19.843,Mary I,2023-05-04 00:28:18.950,0.836495264081557,response
Mindy L,2023-05-03 18:51:19.843,Owen X,2023-05-04 00:29:22.698,0.8360245384875329,response
Mindy L,2023-05-03 18:51:19.843,Mason U,2023-05-04 11:46:53.827,0.5838879443156269,response
Owen X,2023-05-03 18:51:37.606,Robert,2023-05-03 18:51:50.144,0.9998892957708803,response
Owen X,2023-05-03 18:51:37.606,Mindy L,2023-05-03 18:52:43.140,0.9994215031288951,response
Owen X,2023-05-03 18:51:37.606,Mary I,2023-05-03 18:54:26.412,0.9985105558046431,response
Owen X,2023-05-03 18:51:37.606,Mary I,2023-05-03 19:23:46.795,0.9831095595664585,response
Owen X,2023-05-03 18:51:37.606,Steve W,2023-05-03 19:27:31.029,0.9811649451852646,response
Owen X,2023-05-03 18:51:37.606,Jayson,2023-05-03 19:28:05.847,0.9808633398132539,response
Owen X,2023-05-03 18:51:37.606,Robert,2023-05-04 00:12:20.318,0.8437383312351402,response
Owen X,2023-05-03 18:51:37.606,Mindy L,2023-05-04 00:17:12.604,0.8415635505377665,response
Owen X,2023-05-03 18:51:37.606,Jayson,2023-05-04 00:27:54.844,0.8368045757787939,response
Owen X,2023-05-03 18:51:37.606,Mary I,2023-05-04 00:28:18.950,0.8366264761701367,response
Owen X,2023-05-03 18:51:37.606,Mindy L,2023-05-04 11:44:19.550,0.5847756087948774,response
Owen X,2023-05-03 18:51:37.606,Mason U,2023-05-04 11:46:53.827,0.583979532588699,response
Owen X,2023-05-03 18:51:37.606,Steve W,2023-05-04 12:00:57.324,0.5796461719708145,response
Owen X,2023-05-03 18:51:37.606,Kyle E,2023-05-04 12:03:22.422,0.5789039971727797,response
Owen X,2023-05-03 18:51:37.606,Matthew,2023-05-04 17:39:34.473,0.4844517017002009,response
Robert,2023-05-03 18:51:50.144,Owen X,2023-05-03 18:52:12.754,0.9998003739574234,response
Robert,2023-05-03 18:51:50.144,Mindy L,2023-05-03 18:52:43.140,0.9995321555656573,response
Robert,2023-05-03 18:51:50.144,Mary I,2023-05-03 18:54:26.412,0.9986211073845189,response
Robert,2023-05-03 18:51:50.144,Owen X,2023-05-03 18:54:26.635,0.9986191410148638,response
Robert,2023-05-03 18:51:50.144,Owen X,2023-05-03 18:58:29.262,0.9964819966019991,response
Robert,2023-05-03 18:51:50.144,Mary I,2023-05-03 19:23:46.795,0.9832184060021514,response
Robert,2023-05-03 18:51:50.144,Steve W,2023-05-03 19:27:31.029,0.9812735763200867,response
Robert,2023-05-03 18:51:50.144,Jayson,2023-05-03 19:28:05.847,0.980971937555389,response
Robert,2023-05-03 18:51:50.144,Owen X,2023-05-03 19:32:40.498,0.9785958018304948,response
Robert,2023-05-03 18:51:50.144,Mindy L,2023-05-04 00:17:12.604,0.8416567254967461,response
Robert,2023-05-03 18:51:50.144,Jayson,2023-05-04 00:27:54.844,0.8368972238408116,response
Robert,2023-05-03 18:51:50.144,Mary I,2023-05-04 00:28:18.950,0.8367191045135918,response
Robert,2023-05-03 18:51:50.144,Owen X,2023-05-04 00:29:22.698,0.8362482529566065,response
Robert,2023-05-03 18:51:50.144,Mindy L,2023-05-04 11:44:19.550,0.584840353095325,response
Robert,2023-05-03 18:51:50.144,Mason U,2023-05-04 11:46:53.827,0.5840441887503864,response
Owen X,2023-05-03 18:52:12.754,Mindy L,2023-05-03 18:52:43.140,0.9997317280541671,response
Owen X,2023-05-03 18:52:12.754,Mary I,2023-05-03 18:54:26.412,0.9988204979677726,response
Owen X,2023-05-03 18:52:12.754,Mary I,2023-05-03 19:23:46.795,0.9834147211911544,response
Owen X,2023-05-03 18:52:12.754,Steve W,2023-05-03 19:27:31.029,0.9814695031929188,response
Owen X,2023-05-03 18:52:12.754,Jayson,2023-05-03 19:28:05.847,0.9811678042012454,response
Owen X,2023-05-03 18:52:12.754,Robert,2023-05-04 00:12:20.318,0.8440002314043252,response
Owen X,2023-05-03 18:52:12.754,Mindy L,2023-05-04 00:17:12.604,0.8418247756452512,response
Owen X,2023-05-03 18:52:12.754,Jayson,2023-05-04 00:27:54.844,0.8370643236791298,response
Owen X,2023-05-03 18:52:12.754,Mary I,2023-05-04 00:28:18.950,0.836886168787554,response
Owen X,2023-05-03 18:52:12.754,Mindy L,2023-05-04 11:44:19.550,0.5849571257714198,response
Owen X,2023-05-03 18:52:12.754,Mason U,2023-05-04 11:46:53.827,0.5841608024596099,response
Owen X,2023-05-03 18:52:12.754,Steve W,2023-05-04 12:00:57.324,0.5798260967471185,response
Owen X,2023-05-03 18:52:12.754,Kyle E,2023-05-04 12:03:22.422,0.5790836915746916,response
Owen X,2023-05-03 18:52:12.754,Matthew,2023-05-04 17:39:34.473,0.4846020776851956,response
Owen X,2023-05-03 18:52:12.754,Matthew,2023-05-04 17:56:27.346,0.4802872882102663,response
Mindy L,2023-05-03 18:52:43.140,Mary I,2023-05-03 18:54:26.412,0.9990885253905384,response
Mindy L,2023-05-03 18:52:43.140,Owen X,2023-05-03 18:54:26.635,0.9990865581004976,response
Mindy L,2023-05-03 18:52:43.140,Owen X,2023-05-03 18:58:29.262,0.9969484133685202,response
Mindy L,2023-05-03 18:52:43.140,Mary I,2023-05-03 19:23:46.795,0.9836786145671584,response
Mindy L,2023-05-03 18:52:43.140,Steve W,2023-05-03 19:27:31.029,0.9817328745814708,response
Mindy L,2023-05-03 18:52:43.140,Jayson,2023-05-03 19:28:05.847,0.9814310946307029,response
Mindy L,2023-05-03 18:52:43.140,Owen X,2023-05-03 19:32:40.498,0.9790538467236061,response
Mindy L,2023-05-03 18:52:43.140,Robert,2023-05-04 00:12:20.318,0.8442267137475464,response
Mindy L,2023-05-03 18:52:43.140,Jayson,2023-05-04 00:27:54.844,0.8372889448135792,response
Mindy L,2023-05-03 18:52:43.140,Mary I,2023-05-04 00:28:18.950,0.8371107421152187,response
Mindy L,2023-05-03 18:52:43.140,Owen X,2023-05-04 00:29:22.698,0.8366396701698458,response
Mindy L,2023-05-03 18:52:43.140,Mason U,2023-05-04 11:46:53.827,0.5843175584680044,response
Mindy L,2023-05-03 18:52:43.140,Steve W,2023-05-04 12:00:57.324,0.5799816895635251,response
Mindy L,2023-05-03 18:52:43.140,Kyle E,2023-05-04 12:03:22.422,0.579239085171173,response
Mindy L,2023-05-03 18:52:43.140,Matthew,2023-05-04 17:39:34.473,0.4847321177136223,response
Mary I,2023-05-03 18:54:26.412,Owen X,2023-05-03 18:54:26.635,0.9999980309151884,response
Mary I,2023-05-03 18:54:26.412,Owen X,2023-05-03 18:58:29.262,0.9978579355406153,response
Mary I,2023-05-03 18:54:26.412,Steve W,2023-05-03 19:27:31.029,0.9826285155239038,response
Mary I,2023-05-03 18:54:26.412,Jayson,2023-05-03 19:28:05.847,0.9823264602574298,response
Mary I,2023-05-03 18:54:26.412,Owen X,2023-05-03 19:32:40.498,0.9799470435724393,response
Mary I,2023-05-03 18:54:26.412,Robert,2023-05-04 00:12:20.318,0.8449969069733262,response
Mary I,2023-05-03 18:54:26.412,Mindy L,2023-05-04 00:17:12.604,0.8428188822296406,response
Mary I,2023-05-03 18:54:26.412,Jayson,2023-05-04 00:27:54.844,0.8380528086700699,response
Mary I,2023-05-03 18:54:26.412,Owen X,2023-05-04 00:29:22.698,0.8374029416890838,response
Mary I,2023-05-03 18:54:26.412,Mindy L,2023-05-04 11:44:19.550,0.5856478986580567,response
Mary I,2023-05-03 18:54:26.412,Mason U,2023-05-04 11:46:53.827,0.5848506349721089,response
Mary I,2023-05-03 18:54:26.412,Steve W,2023-05-04 12:00:57.324,0.580510810427748,response
Mary I,2023-05-03 18:54:26.412,Kyle E,2023-05-04 12:03:22.422,0.5797675285528391,response
Mary I,2023-05-03 18:54:26.412,Matthew,2023-05-04 17:39:34.473,0.4851743418073419,response
Mary I,2023-05-03 18:54:26.412,Owen X,2023-05-04 17:41:17.842,0.48473170253657916,response
Owen X,2023-05-03 18:54:26.635,Mary I,2023-05-03 19:23:46.795,0.9845779693376785,response
Owen X,2023-05-03 18:54:26.635,Steve W,2023-05-03 19:27:31.029,0.9826304504065991,response
Owen X,2023-05-03 18:54:26.635,Jayson,2023-05-03 19:28:05.847,0.9823283945453515,response
Owen X,2023-05-03 18:54:26.635,Robert,2023-05-04 00:12:20.318,0.8449985708471779,response
Owen X,2023-05-03 18:54:26.635,Mindy L,2023-05-04 00:17:12.604,0.8428205418147684,response
Owen X,2023-05-03 18:54:26.635,Jayson,2023-05-04 00:27:54.844,0.8380544588703762,response
Owen X,2023-05-03 18:54:26.635,Mary I,2023-05-04 00:28:18.950,0.8378760932453805,response
Owen X,2023-05-03 18:54:26.635,Mindy L,2023-05-04 11:44:19.550,0.5856490518507096,response
Owen X,2023-05-03 18:54:26.635,Mason U,2023-05-04 11:46:53.827,0.5848517865948789,response
Owen X,2023-05-03 18:54:26.635,Steve W,2023-05-04 12:00:57.324,0.5805119535050185,response
Owen X,2023-05-03 18:54:26.635,Kyle E,2023-05-04 12:03:22.422,0.5797686701665218,response
Owen X,2023-05-03 18:54:26.635,Matthew,2023-05-04 17:39:34.473,0.48517529715865054,response
Owen X,2023-05-03 18:54:26.635,Matthew,2023-05-04 17:56:27.346,0.4808554038645988,response
Owen X,2023-05-03 18:54:26.635,Steve W,2023-05-04 17:58:16.512,0.4803921142270159,response
Owen X,2023-05-03 18:54:26.635,Steve W,2023-05-04 17:58:26.869,0.48034818333978807,response
Owen X,2023-05-03 18:58:29.262,Mary I,2023-05-03 19:23:46.795,0.9866895833090046,response
Owen X,2023-05-03 18:58:29.262,Steve W,2023-05-03 19:27:31.029,0.9847378875546442,response
Owen X,2023-05-03 18:58:29.262,Jayson,2023-05-03 19:28:05.847,0.9844351838773814,response
Owen X,2023-05-03 18:58:29.262,Robert,2023-05-04 00:12:20.318,0.8468108303568557,response
Owen X,2023-05-03 18:58:29.262,Mindy L,2023-05-04 00:17:12.604,0.8446281301285856,response
Owen X,2023-05-03 18:58:29.262,Jayson,2023-05-04 00:27:54.844,0.8398518254164439,response
Owen X,2023-05-03 18:58:29.262,Mary I,2023-05-04 00:28:18.950,0.8396730772525761,response
Owen X,2023-05-03 18:58:29.262,Mindy L,2023-05-04 11:44:19.550,0.5869050871863506,response
Owen X,2023-05-03 18:58:29.262,Mason U,2023-05-04 11:46:53.827,0.5861061120441468,response
Owen X,2023-05-03 18:58:29.262,Steve W,2023-05-04 12:00:57.324,0.5817569713600977,response
Owen X,2023-05-03 18:58:29.262,Kyle E,2023-05-04 12:03:22.422,0.5810120939096757,response
Owen X,2023-05-03 18:58:29.262,Matthew,2023-05-04 17:39:34.473,0.4862158474938481,response
Owen X,2023-05-03 18:58:29.262,Matthew,2023-05-04 17:56:27.346,0.48188668937027707,response
Owen X,2023-05-03 18:58:29.262,Steve W,2023-05-04 17:58:16.512,0.48142240612030185,response
Owen X,2023-05-03 18:58:29.262,Steve W,2023-05-04 17:58:26.869,0.4813783810149643,response
Mary I,2023-05-03 19:23:46.795,Steve W,2023-05-03 19:27:31.029,0.9980219759209223,response
Mary I,2023-05-03 19:23:46.795,Jayson,2023-05-03 19:28:05.847,0.9977151887789646,response
Mary I,2023-05-03 19:23:46.795,Owen X,2023-05-03 19:32:40.498,0.9952984971157603,response
Mary I,2023-05-03 19:23:46.795,Robert,2023-05-04 00:12:20.318,0.8582342863263586,response
Mary I,2023-05-03 19:23:46.795,Mindy L,2023-05-04 00:17:12.604,0.8560221415290556,response
Mary I,2023-05-03 19:23:46.795,Jayson,2023-05-04 00:27:54.844,0.8511814045911793,response
Mary I,2023-05-03 19:23:46.795,Owen X,2023-05-04 00:29:22.698,0.8505213570572404,response
Mary I,2023-05-03 19:23:46.795,Mindy L,2023-05-04 11:44:19.550,0.5948224214733073,response
Mary I,2023-05-03 19:23:46.795,Mason U,2023-05-04 11:46:53.827,0.5940126681773169,response
Mary I,2023-05-03 19:23:46.795,Steve W,2023-05-04 12:00:57.324,0.5896048576991079,response
Mary I,2023-05-03 19:23:46.795,Kyle E,2023-05-04 12:03:22.422,0.5888499318713477,response
Mary I,2023-05-03 19:23:46.795,Matthew,2023-05-04 17:39:34.473,0.4927748865689387,response
Mary I,2023-05-03 19:23:46.795,Owen X,2023-05-04 17:41:17.842,0.4923253130906122,response
Mary I,2023-05-03 19:23:46.795,Matthew,2023-05-04 17:56:27.346,0.4883873282154263,response
Mary I,2023-05-03 19:23:46.795,Steve W,2023-05-04 17:58:16.512,0.48791678179654335,response
Steve W,2023-05-03 19:27:31.029,Jayson,2023-05-03 19:28:05.847,0.9996926048229803,response
Steve W,2023-05-03 19:27:31.029,Owen X,2023-05-03 19:32:40.498,0.9972711234112366,response
Steve W,2023-05-03 19:27:31.029,Robert,2023-05-04 00:12:20.318,0.8599352589750592,response
Steve W,2023-05-03 19:27:31.029,Mindy L,2023-05-04 00:17:12.604,0.8577187298297347,response
Steve W,2023-05-03 19:27:31.029,Jayson,2023-05-04 00:27:54.844,0.8528683988203304,response
Steve W,2023-05-03 19:27:31.029,Mary I,2023-05-04 00:28:18.950,0.8526868803004005,response
Steve W,2023-05-03 19:27:31.029,Owen X,2023-05-04 00:29:22.698,0.8522070431088693,response
Steve W,2023-05-03 19:27:31.029,Mindy L,2023-05-04 11:44:19.550,0.5960013264481839,response
Steve W,2023-05-03 19:27:31.029,Mason U,2023-05-04 11:46:53.827,0.5951899682661729,response
Steve W,2023-05-03 19:27:31.029,Kyle E,2023-05-04 12:03:22.422,0.590016999703827,response
Steve W,2023-05-03 19:27:31.029,Matthew,2023-05-04 17:39:34.473,0.4937515390021667,response
Steve W,2023-05-03 19:27:31.029,Owen X,2023-05-04 17:41:17.842,0.4933010744941967,response
Steve W,2023-05-03 19:27:31.029,Matthew,2023-05-04 17:56:27.346,0.48935528475188955,response
Steve W,2023-05-03 19:27:31.029,Owen X,2023-05-04 18:17:16.333,0.4839880625882968,response
Steve W,2023-05-03 19:27:31.029,Susan,2023-05-04 18:22:51.319,0.4825585790852922,response
Jayson,2023-05-03 19:28:05.847,Owen X,2023-05-03 19:32:40.498,0.9975777740076687,response
Jayson,2023-05-03 19:28:05.847,Robert,2023-05-04 00:12:20.318,0.860199680208029,response
Jayson,2023-05-03 19:28:05.847,Mindy L,2023-05-04 00:17:12.604,0.8579824695028274,response
Jayson,2023-05-03 19:28:05.847,Mary I,2023-05-04 00:28:18.950,0.8529490727316016,response
Jayson,2023-05-03 19:28:05.847,Owen X,2023-05-04 00:29:22.698,0.8524690879950775,response
Jayson,2023-05-03 19:28:05.847,Mindy L,2023-05-04 11:44:19.550,0.5961845907159836,response
Jayson,2023-05-03 19:28:05.847,Mason U,2023-05-04 11:46:53.827,0.5953729830496902,response
Jayson,2023-05-03 19:28:05.847,Steve W,2023-05-04 12:00:57.324,0.590955078493578,response
Jayson,2023-05-03 19:28:05.847,Kyle E,2023-05-04 12:03:22.422,0.5901984238528041,response
Jayson,2023-05-03 19:28:05.847,Matthew,2023-05-04 17:39:34.473,0.4939033625137172,response
Jayson,2023-05-03 19:28:05.847,Owen X,2023-05-04 17:41:17.842,0.49345275949255174,response
Jayson,2023-05-03 19:28:05.847,Matthew,2023-05-04 17:56:27.346,0.4895057564605489,response
Jayson,2023-05-03 19:28:05.847,Steve W,2023-05-04 17:58:16.512,0.4890341324698799,response
Jayson,2023-05-03 19:28:05.847,Steve W,2023-05-04 17:58:26.869,0.48898941128756274,response
Jayson,2023-05-03 19:28:05.847,Owen X,2023-05-04 18:17:16.333,0.48413688393143467,response
Owen X,2023-05-03 19:32:40.498,Robert,2023-05-04 00:12:20.318,0.8622883374318406,response
Owen X,2023-05-03 19:32:40.498,Mindy L,2023-05-04 00:17:12.604,0.8600657431008801,response
Owen X,2023-05-03 19:32:40.498,Jayson,2023-05-04 00:27:54.844,0.8552021399186146,response
Owen X,2023-05-03 19:32:40.498,Mary I,2023-05-04 00:28:18.950,0.8550201247016203,response
Owen X,2023-05-03 19:32:40.498,Mindy L,2023-05-04 11:44:19.550,0.597632190942739,response
Owen X,2023-05-03 19:32:40.498,Mason U,2023-05-04 11:46:53.827,0.5968186126058512,response
Owen X,2023-05-03 19:32:40.498,Steve W,2023-05-04 12:00:57.324,0.5923899809029176,response
Owen X,2023-05-03 19:32:40.498,Kyle E,2023-05-04 12:03:22.422,0.5916314890233982,response
Owen X,2023-05-03 19:32:40.498,Matthew,2023-05-04 17:39:34.473,0.4951026129316314,response
Owen X,2023-05-03 19:32:40.498,Matthew,2023-05-04 17:56:27.346,0.4906943290185873,response
Owen X,2023-05-03 19:32:40.498,Steve W,2023-05-04 17:58:16.512,0.49022155987420846,response
Owen X,2023-05-03 19:32:40.498,Steve W,2023-05-04 17:58:26.869,0.4901767301040568,response
Owen X,2023-05-03 19:32:40.498,Steve W,2023-05-04 18:18:02.893,0.48511293765669555,response
Owen X,2023-05-03 19:32:40.498,Susan,2023-05-04 18:22:51.319,0.48387902522903337,response
Owen X,2023-05-03 19:32:40.498,Mason U,2023-05-04 18:23:36.065,0.4836878792314432,response
Robert,2023-05-04 00:12:20.318,Mindy L,2023-05-04 00:17:12.604,0.9974224464897902,response
